      1 Pantholops
      1 Papagomys
      1 Paracoelops
      1 Paracynictis
      1 Paradipus
      1 Parahydromys
      1 Paralomys
      1 Parantechinus
      1 Parascalops
      1 Parascaptor
      1 Paruromys
      1 Paulamys
      1 Pearsonomys
      1 Pectinator
      1 Pelea
      1 Pentalagus
      1 Penthetor
      1 Peponocephala
      1 Perodicticus
      1 Petauroides
      1 Petrodromus
      1 Petromus
      1 Petropseudes
      1 Phaenomys
      1 Phaiomys
      1 Pharotis
      1 Phascolarctos
      1 Phataginus
      1 Philetor
      1 Phocarctos
      1 Phocoenoides
      1 Phylloderma
      1 Phyllops
      1 Physeter
      1 Pipanacoctomys
      1 Pithecheirops
      1 Plagiodontia
      1 Platacanthomys
      1 Platalina
      1 Platanista
      1 Platymops
      1 Plerotes
      1 Podomys
      1 Podoxymys
      1 Poecilogale
      1 Poelagus
      1 Pontoporia
      1 Porcula
      1 Potamogale
      1 Potos
      1 Priodontes
      1 Prionomys
      1 Procavia
      1 Procolobus
      1 Prolemur
      1 Prometheomys
      1 Proteles
      1 Protochromys
      1 Przewalskium
      1 Pseudorca
      1 Pseudoryx
      1 Pseudoryzomys
      1 Pteromyscus
      1 Pteronura
      1 Ptilocercus
      1 Pygoderma
      1 Rangifer
      1 Rhabdomys
      1 Rheithrosciurus
      1 Rhinonicteris
      1 Rhinosciurus
      1 Rhombomys
      1 Rhynchogale
      1 Rhyncholestes
      1 Rhynchomeles
      1 Rhynchonycteris
      1 Romerolagus
      1 Rubrisciurus
      1 Rungwecebus
      1 Ruwenzorisorex
      1 Saiga
      1 Salanoia
      1 Salinoctomys
      1 Salinomys
      1 Salpingotulus
      1 Santamartamys
      1 Sarcophilus
      1 Sauromys
      1 Saxatilomys
      1 Scalopus
      1 Scapanulus
      1 Scaptochirus
      1 Scaptonyx
      1 Sciurillus
      1 Sciurocheirus
      1 Scleronycteris
      1 Scoteanax
      1 Scotomanes
      1 Scotozous
      1 Scutisorex
      1 Sekeetamys
      1 Selevinia
      1 Setifer
      1 Setonix
      1 Simias
      1 Solisorex
      1 Sommeromys
      1 Sooretamys
      1 Soriculus
      1 Spalacopus
      1 Speothos
      1 Spermophilopsis
      1 Sphaerias
      1 Sphaeronycteris
      1 Srilankamys
      1 Steno
      1 Stenoderma
      1 Stochomys
      1 Suricata
      1 Sylvicapra
      1 Symphalangus
      1 Syncerus
      1 Syntheosciurus
      1 Tachyglossus
      1 Tapecomys
      1 Tarsipes
      1 Tasmacetus
      1 Tatera
      1 Taxidea
      1 Tayassu
      1 Tenrec
      1 Tetracerus
      1 Thaptomys
      1 Theropithecus
      1 Thoopterus
      1 Tlacuatzin
      1 Tomopeas
      1 Tonkinomys
      1 Toromys
      1 Trachops
      1 Tremarctos
      1 Trichys
      1 Trinycteris
      1 Trogopterus
      1 Tryphomys
      1 Tscherskia
      1 Tympanoctomys
      1 Typhlomys
      1 Uranomys
      1 Urogale
      1 Uromanis
      1 Urotrichus
      1 Vampyrodes
      1 Vampyrum
      1 Vernaya
      1 Vicugna
      1 Viverricula
      1 Vombatus
      1 Vormela
      1 Wallabia
      1 Wilfredomys
      1 Wyulda
      1 Xenomys
      1 Xenuromys
      1 Xeromys
      1 Xeronycteris
      1 Zaedyus
      1 Zenkerella
      1 Ziphius
      1 Zygogeomys
      2 Aegialomys
      2 Aepeomys
      2 Aeromys
      2 Aethalops
      2 Ailurops
      2 Alces
      2 Allocricetulus
      2 Andalgalomys
      2 Arctocebus
      2 Asellia
      2 Aselliscus
      2 Atherurus
      2 Baiomys
      2 Baiyankamys
      2 Barbastella
      2 Bassariscus
      2 Bathyergus
      2 Berardius
      2 Bison
      2 Blanfordimys
      2 Brachyphylla
      2 Brachytarsomys
      2 Brachyteles
      2 Brachyuromys
      2 Capreolus
      2 Caracal
      2 Carpomys
      2 Caryomys
      2 Castor
      2 Centronycteris
      2 Cervus
      2 Cheiromeles
      2 Chibchanomys
      2 Chilonatalus
      2 Chinchilla
      2 Chlorotalpa
      2 Choloepus
      2 Chrysospalax
      2 Cistugo
      2 Clyomys
      2 Coccymys
      2 Coleura
      2 Connochaetes
      2 Cremnomys
      2 Cryptochloris
      2 Ctenodactylus
      2 Cuniculus
      2 Dama
      2 Damaliscus
      2 Dasycercus
      2 Delphinus
      2 Dendrogale
      2 Desmomys
      2 Diplomys
      2 Dolichotis
      2 Dorcopsulus
      2 Dyacopterus
      2 Echiothrix
      2 Eidolon
      2 Eolagurus
      2 Erophylla
      2 Euoticus
      2 Galictis
      2 Galidictis
      2 Geocapromys
      2 Glaucomys
      2 Glischropus
      2 Globicephala
      2 Gorilla
      2 Hadromys
      2 Hapalomys
      2 Harpiocephalus
      2 Harpiola
      2 Harpyionycteris
      2 Helogale
      2 Hemicentetes
      2 Hemiechinus
      2 Hippocamelus
      2 Hippotragus
      2 Hyaena
      2 Hydrochoerus
      2 Hyomys
      2 Hyosciurus
      2 Hyperacrius
      2 Hyperoodon
      2 Ictonyx
      2 Idiurus
      2 Iomys
      2 Isthmomys
      2 Juliomys
      2 Juscelinomys
      2 Kerodon
      2 Kogia
      2 Kunsia
      2 Lagorchestes
      2 Lasiorhinus
      2 Leggadina
      2 Leporillus
      2 Limnomys
      2 Lissodelphis
      2 Lophocebus
      2 Loris
      2 Loxodontomys
      2 Macroglossus
      2 Macrotus
      2 Macruromys
      2 Mammelomys
      2 Mandrillus
      2 Megaderma
      2 Mephitis
      2 Mesechinus
      2 Mesembriomys
      2 Microdipodops
      2 Microhydromys
      2 Micropotamogale
      2 Micropteropus
      2 Microryzomys
      2 Miopithecus
      2 Mirounga
      2 Mirza
      2 Monachus
      2 Monophyllus
      2 Mormoops
      2 Mungos
      2 Mydaus
      2 Mylomys
      2 Myoprocta
      2 Myopterus
      2 Mystacina
      2 Myzopoda
      2 Nasua
      2 Neamblysomus
      2 Nelsonia
      2 Neofelis
      2 Neotragus
      2 Nesokia
      2 Nesolagus
      2 Noctilio
      2 Notopteris
      2 Notoryctes
      2 Odocoileus
      2 Oenomys
      2 Olallamys
      2 Onychogalea
      2 Orcaella
      2 Oryzorictes
      2 Otolemur
      2 Pan
      2 Pappogeomys
      2 Paraleptomys
      2 Paranyctimene
      2 Parotomys
      2 Pattonomys
      2 Pecari
      2 Pedetes
      2 Peroryctes
      2 Phacochoerus
      2 Phascolosorex
      2 Phenacomys
      2 Philantomba
      2 Phloeomys
      2 Phoca
      2 Phyllonycteris
      2 Pithecheir
      2 Podogymnura
      2 Poiana
      2 Pongo
      2 Potamochoerus
      2 Prionodon
      2 Proedromys
      2 Promops
      2 Protoxerus
      2 Psammomys
      2 Pseudocheirus
      2 Pseudois
      2 Ptenochirus
      2 Pteromys
      2 Pudu
      2 Puma
      2 Punomys
      2 Reithrodon
      2 Rhagomys
      2 Rhinoceros
      2 Rucervus
      2 Rupicapra
      2 Saccostomus
      2 Scapteromys
      2 Sciurotamias
      2 Scolomys
      2 Scotinomys
      2 Scotonycteris
      2 Sigmodontomys
      2 Smutsia
      2 Solenodon
      2 Sotalia
      2 Sousa
      2 Strigocuscus
      2 Styloctenium
      2 Surdisorex
      2 Synaptomys
      2 Tachyoryctes
      2 Tamandua
      2 Tarsomys
      2 Tateomys
      2 Thalpomys
      2 Thryonomys
      2 Tolypeutes
      2 Tonatia
      2 Transandinomys
      2 Tursiops
      2 Tylonycteris
      2 Urocyon
      2 Uroderma
      2 Varecia
      2 Vespertilio
      2 Voalavo
      2 Volemys
      2 Wiedomys
      2 Zalophus
      2 Zelotomys
      2 Zygodontomys
      3 Aconaemys
      3 Aonyx
      3 Arborimus
      3 Archboldomys
      3 Arvicola
      3 Auliscomys
      3 Babyrousa
      3 Balantiopteryx
      3 Bandicota
      3 Bibimys
      3 Blarina
      3 Blarinella
      3 Bullimus
      3 Calcochloris
      3 Caluromys
      3 Chaetophractus
      3 Chelemys
      3 Chionomys
      3 Chiruromys
      3 Choeroniscus
      3 Chrysochloris
      3 Coelops
      3 Congosorex
      3 Corynorhinus
      3 Dactylomys
      3 Dactylopsila
      3 Delomys
      3 Dendrohyrax
      3 Dryomys
      3 Echimys
      3 Eliomys
      3 Eonycteris
      3 Eospalax
      3 Epomops
      3 Eubalaena
      3 Exilisciurus
      3 Glyphonycteris
      3 Haeromys
      3 Holochilus
      3 Hylomys
      3 Isoodon
      3 Jaculus
      3 Lagidium
      3 Lasiopodomys
      3 Leptomys
      3 Leptonycteris
      3 Lutra
      3 Macrotarsomys
      3 Malacomys
      3 Margaretamys
      3 Megadontomys
      3 Melanomys
      3 Meles
      3 Melonycteris
      3 Microcavia
      3 Moschiola
      3 Myomimus
      3 Myonycteris
      3 Myospalax
      3 Nanger
      3 Neomys
      3 Neophocaena
      3 Nesomys
      3 Nesoryzomys
      3 Ningaui
      3 Nycticeius
      3 Onychomys
      3 Paracrocidura
      3 Paradoxurus
      3 Pardofelis
      3 Perameles
      3 Petaurillus
      3 Phascogale
      3 Phodopus
      3 Pogonomelomys
      3 Potorous
      3 Procapra
      3 Procyon
      3 Pusa
      3 Pygathrix
      3 Pygeretmus
      3 Raphicerus
      3 Redunca
      3 Rhinophylla
      3 Rhizomys
      3 Scapanus
      3 Scotoecus
      3 Stylodipus
      3 Sundamys
      3 Syconycteris
      3 Tamiasciurus
      3 Thamnomys
      3 Thrichomys
      3 Tokudaia
      3 Trichechus
      3 Trichosurus
      3 Vandeleuria
      3 Zaglossus
      3 Zapus
      4 Ammospermophilus
      4 Anomalurus
      4 Anourosorex
      4 Atelerix
      4 Axis
      4 Batomys
      4 Bdeogale
      4 Berylmys
      4 Bettongia
      4 Bos
      4 Bradypus
      4 Bubalus
      4 Cabassous
      4 Cacajao
      4 Caenolestes
      4 Cephalorhynchus
      4 Cercartetus
      4 Chiropotes
      4 Conepatus
      4 Crateromys
      4 Crossarchus
      4 Crunomys
      4 Cryptonanus
      4 Diclidurus
      4 Dorcopsis
      4 Eligmodontia
      4 Episoriculus
      4 Erinaceus
      4 Eudorcas
      4 Euneomys
      4 Felis
      4 Galea
      4 Gerbillurus
      4 Graomys
      4 Hydromys
      4 Ichthyomys
      4 Laephotis
      4 Lagothrix
      4 Lariscus
      4 Leontopithecus
      4 Lontra
      4 Lynx
      4 Madoqua
      4 Makalata
      4 Mallomys
      4 Manis
      4 Megaerops
      4 Melogale
      4 Mesocapromys
      4 Mesocricetus
      4 Mesomys
      4 Microperoryctes
      4 Microsciurus
      4 Millardia
      4 Mimon
      4 Molossops
      4 Myoictis
      4 Myomyscus
      4 Naemorhedus
      4 Neodon
      4 Notiosorex
      4 Nyctinomops
      4 Oryx
      4 Paraechinus
      4 Peropteryx
      4 Petromyscus
      4 Phaner
      4 Phocoena
      4 Phoniscus
      4 Phyllostomus
      4 Prionailurus
      4 Pronolagus
      4 Ratufa
      4 Rheomys
      4 Rhinopoma
      4 Rhynchocyon
      4 Rhynchomys
      4 Rusa
      4 Saccolaimus
      4 Salpingotus
      4 Scotorepens
      4 Solomys
      4 Spilogale
      4 Stenocephalemys
      4 Tamiops
      4 Tapirus
      4 Thallomys
      4 Thyroptera
      4 Triaenops
      4 Uropsilus
      4 Ursus
      4 Viverra
      4 Xerus
      5 Acerodon
      5 Amblysomus
      5 Arielulus
      5 Bassaricyon
      5 Carollia
      5 Cavia
      5 Cerradomys
      5 Chiroderma
      5 Chrotomys
      5 Cynomops
      5 Cynomys
      5 Dasymys
      5 Echymipera
      5 Ellobius
      5 Falsistrellus
      5 Funambulus
      5 Glossophaga
      5 Hapalemur
      5 Hesperoptenus
      5 Isothrix
      5 Kobus
      5 Lemmus
      5 Liomys
      5 Lonchorhina
      5 Murexia
      5 Mysateles
      5 Nectomys
      5 Notomys
      5 Nycticebus
      5 Octodon
      5 Oryzomys
      5 Ovis
      5 Panthera
      5 Papio
      5 Pelomys
      5 Piliocolobus
      5 Pithecia
      5 Planigale
      5 Pogonomys
      5 Prosciurillus
      5 Pseudochirops
      5 Pseudohydromys
      5 Pteralopex
      5 Rhinopithecus
      5 Saccopteryx
      5 Saimiri
      5 Spilocuscus
      5 Stenella
      5 Zyzomys
      6 Anoura
      6 Bunomys
      6 Capricornis
      6 Cercocebus
      6 Chimarrogale
      6 Chiropodomys
      6 Chlorocebus
      6 Coendou
      6 Colobus
      6 Dasyurus
      6 Didelphis
      6 Dremomys
      6 Euroscaptor
      6 Euryoryzomys
      6 Galago
      6 Gracilinanus
      6 Heliosciurus
      6 Hybomys
      6 Lagenorhynchus
      6 Leopoldamys
      6 Lycalopex
      6 Micoureus
      6 Neusticomys
      6 Nomascus
      6 Petaurus
      6 Pseudantechinus
      6 Tragulus
      6 Vampyressa
      7 Arvicanthis
      7 Ateles
      7 Balaenoptera
      7 Canis
      7 Chalinolobus
      7 Cheirogaleus
      7 Cratogeomys
      7 Cynopterus
      7 Dasypus
      7 Equus
      7 Galagoides
      7 Habromys
      7 Histiotus
      7 Hylaeamys
      7 Leopardus
      7 Lophostoma
      7 Mogera
      7 Moschus
      7 Nephelomys
      7 Otomops
      7 Philander
      7 Pteronotus
      7 Semnopithecus
      7 Taeromys
      7 Thylogale
      7 Tylomys
      8 Abrocoma
      8 Arctocephalus
      8 Avahi
      8 Brucepattersonius
      8 Calomyscus
      8 Chodsigoa
      8 Cricetulus
      8 Dicrostonyx
      8 Eothenomys
      8 Epomophorus
      8 Gazella
      8 Handleyomys
      8 Heteromys
      8 Hylobates
      8 Hylomyscus
      8 Hystrix
      8 Martes
      8 Mastomys
